,pr_number,po_number,pr_po_no,uid_number,activity,date,item,item_line,po_line,gr_number,gr_line,inv_line,wf_line
518,4121144902,5620531871,,,PR Purchase Request,20240108 05:40:44.000000,10,['i3347'],,0,,,
519,4121144901,5620531871,,,PR Purchase Request,20240108 05:44:50.000000,10,['i3347'],,0,,,
520,4121143958,5811271180,,,PR Purchase Request,20240108 05:49:24.000000,10,['i75403'],,0,,,
521,4120938973,5620509751,,,PR Purchase Request,20240108 06:02:50.000000,120,['i2374'],,0,,,
522,4121143489,5620510647,,,PR Purchase Request,20240108 06:37:24.000000,10,['i2420'],,0,,,
523,4121143417,0,,,PR Cancelled,20240108 06:44:58.000000,20,['i1'],,0,,,
524,0,5620508819,,,PO From SAP,20240108 06:52:21.000000,10,['i2318'],['po81'],0,,,
525,4121144214,5811271183,,,PO From SAP,20240108 06:56:50.000000,10,['i75408'],['po21110'],0,,,
526,0,5620508822,,,PO From SAP,20240108 07:07:52.000000,10,['i2319'],['po82'],0,,,
527,0,5620508825,,,PO From SAP,20240108 07:12:31.000000,"10, 20, 30","['i2320', 'i2321', 'i2322']",['po83'],0,,,
528,4121072120,5620509258,,,PO From SAP,20240108 07:15:12.000000,10,['i2345'],['po93'],0,,,
529,4121138079,5620509250,,,PO From SAP,20240108 07:17:43.000000,"10, 20","['i2343', 'i2344']",['po92'],0,,,
530,4121144183,5811271182,,,PO From SAP,20240108 07:17:48.000000,"10, 20, 30","['i75405', 'i75406', 'i75407']",['po21109'],0,,,
531,4121140806,5620508808,,,PO From SAP,20240108 07:48:15.000000,120,['i2312'],['po80'],0,,,
532,4121140766,5620508808,,,PO From SAP,20240108 07:48:16.000000,110,['i2311'],['po80'],0,,,
533,4121140829,5620508808,,,PO From SAP,20240108 08:00:21.000000,140,['i2314'],['po80'],0,,,
534,4121140737,5620508808,,,PO From SAP,20240108 08:02:42.000000,100,['i2310'],['po80'],0,,,
535,4121140736,5620508808,,,PO From SAP,20240108 08:07:44.000000,90,['i2309'],['po80'],0,,,
536,4121140735,5620508808,,,PO From SAP,20240108 08:10:26.000000,80,['i2308'],['po80'],0,,,
537,4121140615,5620508808,,,PO From SAP,20240108 08:15:18.000000,70,['i2307'],['po80'],0,,,
538,4121141592,5620508808,,,PO From SAP,20240108 08:15:34.000000,150,['i2315'],['po80'],0,,,
539,4121141593,5620508808,,,PO From SAP,20240108 08:18:29.000000,160,['i2316'],['po80'],0,,,
540,4121141594,5620508808,,,PO From SAP,20240108 08:59:05.000000,170,['i2317'],['po80'],0,,,
541,4121140492,5620508808,,,PO From SAP,20240108 08:59:27.000000,60,['i2306'],['po80'],0,,,
542,4121140473,5620508808,,,PO From SAP,20240108 09:08:51.000000,50,['i2305'],['po80'],0,,,
543,4121135499,5911240252,,,PO From SAP,20240108 09:14:54.000000,"10, 20","['i80093', 'i80094']",['po22335'],0,,,
544,4121140472,5620508808,,,PO From SAP,20240108 09:24:32.000000,40,['i2304'],['po80'],0,,,
545,4121140414,5620508808,,,PO From SAP,20240108 09:46:11.000000,20,['i2302'],['po80'],0,,,
546,4121140214,5620508808,,,PO From SAP,20240108 09:49:28.000000,10,['i2301'],['po80'],0,,,
547,4121138349,5620509338,,,PO From SAP,20240108 09:55:49.000000,10,['i2350'],['po96'],0,,,
548,4121138349,5620509327,,,PO From SAP,20240108 10:00:12.000000,10,['i2348'],['po95'],0,,,
549,4121138079,5620509344,,,PO From SAP,20240108 10:01:28.000000,10,['i2351'],['po97'],0,,,
550,0,5620508832,,,PO From SAP,20240108 10:05:48.000000,"10, 20, 30","['i2323', 'i2324', 'i2325']",['po84'],0,,,
551,4121138079,5620509226,,,PO From SAP,20240108 10:12:35.000000,10,['i2342'],['po91'],0,,,
552,4121138079,5620509206,,,PO From SAP,20240108 10:15:17.000000,10,['i2339'],['po89'],0,,,
553,4121138079,5620509200,,,PO From SAP,20240108 10:20:00.000000,10,['i2338'],['po88'],0,,,
554,4121143657,5811271179,,,PO From SAP,20240108 10:23:36.000000,"10, 20, 30, 40, 50, 60, 70, 90, 100, 110, 120, 130","['i75391', 'i75392', 'i75393', 'i75394', 'i75395', 'i75396', 'i75397', 'i75398', 'i75399', 'i75400', 'i75401', 'i75402']",['po21106'],0,,,
555,4121143958,5811271180,,,PO From SAP,20240108 10:33:06.000000,10,['i75403'],['po21107'],0,,,
556,4121143967,5811271181,,,PO From SAP,20240108 10:36:44.000000,10,['i75404'],['po21108'],0,,,
557,4121140454,5620508808,,,PO From SAP,20240108 10:39:45.000000,30,['i2303'],['po80'],0,,,
558,0,5620508877,,,PO From SAP,20240108 10:53:38.000000,10,['i2326'],['po85'],0,,,
559,0,5620508978,,,PO From SAP,20240108 10:55:41.000000,"10, 20, 30","['i2329', 'i2330', 'i2331']",['po86'],0,,,
560,4121140807,5620508808,,,PO From SAP,20240108 10:57:34.000000,130,['i2313'],['po80'],0,,,
561,21855174,5620509358,,,PO From SAP,20240108 10:57:48.000000,"10, 20, 30, 40","['i2354', 'i2355', 'i2356', 'i2357']",['po99'],0,,,
562,21855247,5620509840,,,PO From SAP,20240108 11:06:06.000000,"10, 20, 150","['i2375', 'i2376', 'i2389']",['po103'],0,,,
563,21855248,5620509840,,,PO From SAP,20240108 11:07:14.000000,"30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140","['i2377', 'i2378', 'i2379', 'i2380', 'i2381', 'i2382', 'i2383', 'i2384', 'i2385', 'i2386', 'i2387', 'i2388']",['po103'],0,,,
564,21855311,5620510476,,,PO From SAP,20240108 11:09:14.000000,"10, 20, 30","['i2391', 'i2392', 'i2393']",['po105'],0,,,
565,21855311,5620510478,,,PO From SAP,20240108 11:10:45.000000,10,['i2396'],['po106'],0,,,
566,21855311,5620510480,,,PO From SAP,20240108 11:12:31.000000,10,['i2402'],['po107'],0,,,
567,0,6221390670,,,PO From WISE,20240108 11:16:44.000000,10,['i83305'],['po23029'],0,,,
568,21855311,5620510484,,,PO From SAP,20240108 11:27:03.000000,10,['i2403'],['po108'],0,,,
569,21855311,5620510488,,,PO From SAP,20240108 11:34:10.000000,10,['i2406'],['po110'],0,,,
570,0,6221390674,,,PO From WISE,20240108 12:13:23.000000,10,['i83306'],['po23030'],0,,,
571,4120905313,5620509266,,,PO From SAP,20240108 12:24:34.000000,10,['i2347'],['po94'],0,,,
572,0,6221390675,,,PO From WISE,20240108 12:32:48.000000,10,['i83307'],['po23031'],0,,,
573,0,6221390705,,,PO From WISE,20240108 12:36:39.000000,10,['i83308'],['po23032'],0,,,
574,21855311,5620510490,,,PO From SAP,20240108 12:38:07.000000,10,['i2410'],['po112'],0,,,
575,21855311,5620510493,,,PO From SAP,20240108 12:44:58.000000,10,['i2414'],['po114'],0,,,
576,21855311,5620510494,,,PO From SAP,20240108 12:48:20.000000,10,['i2415'],['po115'],0,,,
577,21855312,5620510476,,,PO From SAP,20240108 13:02:53.000000,40,['i2394'],['po105'],0,,,
578,21855312,5620510478,,,PO From SAP,20240108 13:07:29.000000,"20, 30, 40, 50, 60","['i2397', 'i2398', 'i2399', 'i2400', 'i2401']",['po106'],0,,,
579,21855312,5620510485,,,PO From SAP,20240108 13:08:27.000000,10,['i2404'],['po109'],0,,,
580,21855312,5620510489,,,PO From SAP,20240108 13:08:48.000000,"10, 20, 30","['i2407', 'i2408', 'i2409']",['po111'],0,,,
581,0,6221390706,,,PO From WISE,20240108 13:21:30.000000,10,['i83309'],['po23033'],0,,,
582,21855157,5620509218,,,PO From SAP,20240108 13:22:07.000000,"10, 20","['i2340', 'i2341']",['po90'],0,,,
583,0,5620509583,,,PO From SAP,20240108 13:38:46.000000,"10, 20","['i2364', 'i2365']",['po102'],0,,,
584,21855156,5620509352,,,PO From SAP,20240108 13:47:13.000000,"10, 20","['i2352', 'i2353']",['po98'],0,,,
585,0,5620510490,,,PO From SAP,20240108 13:48:04.000000,20,['i2411'],['po112'],0,,,
586,4121144407,5620510504,,,PO From SAP,20240108 13:49:06.000000,20,['i2417'],['po116'],0,,,
587,4121144408,5620510505,,,PO From SAP,20240108 14:03:58.000000,20,['i2419'],['po117'],0,,,
588,4121144417,5620510504,,,PO From SAP,20240108 14:04:46.000000,10,['i2416'],['po116'],0,,,
589,4121144418,5620510505,,,PO From SAP,20240108 14:10:00.000000,10,['i2418'],['po117'],0,,,
590,0,6221390069,,,PO From WISE,20240108 14:11:32.000000,10,['i83295'],['po23021'],0,,,
591,0,6221390149,,,PO From WISE,20240108 14:33:45.000000,10,['i83296'],['po23022'],0,,,
592,0,6221390526,,,PO From WISE,20240108 14:39:47.000000,10,['i83304'],['po23028'],0,,,
593,0,5620508980,,,PO From SAP,20240108 14:42:02.000000,10,['i2332'],['po87'],0,,,
594,0,6221390462,,,PO From WISE,20240108 14:44:01.000000,10,['i83297'],['po23023'],0,,,
595,21855312,5620510491,,,PO From SAP,20240108 14:49:44.000000,"10, 20","['i2412', 'i2413']",['po113'],0,,,
596,0,6221390464,,,PO From WISE,20240108 14:54:00.000000,"10, 20","['i83298', 'i83299']",['po23024'],0,,,
597,0,6221390465,,,PO From WISE,20240108 14:56:14.000000,10,['i83300'],['po23025'],0,,,
598,0,6221390484,,,PO From WISE,20240108 15:01:29.000000,"10, 20","['i83301', 'i83302']",['po23026'],0,,,
599,0,5620509429,,,PO From SAP,20240108 15:08:03.000000,"10, 20, 30, 40, 50","['i2358', 'i2359', 'i2360', 'i2361', 'i2362']",['po100'],0,,,
600,0,5620509535,,,PO From SAP,20240108 15:09:36.000000,10,['i2363'],['po101'],0,,,
601,0,6221390525,,,PO From WISE,20240108 15:11:42.000000,10,['i83303'],['po23027'],0,,,
602,0,5620509950,,,PO From SAP,20240108 15:12:26.000000,10,['i2390'],['po104'],0,,,
603,0,5620372566,0-5620372566,811143F97F15498CBEB8FE38DFC2441E,Invoice Posted,20240108 15:19:40.000000,10,['i1177'],,0,,['v15345'],
604,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,Invoice Errors,20240108 15:30:13.000000,20,['i82907'],,0,,['v27828'],
605,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,Invoice WF_GR_MISSING,20240108 15:34:24.000000,20,['i82907'],,0,,['v27828'],"['wf25692', 'wf25693']"
606,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,WF GR_Missing_Sent,20240108 15:38:17.000000,20,['i82907'],,0,,['v27828'],['wf25692']
607,0,5620508822,,,GR Goods Receipt,20240108 15:54:53.000000,10,['i2319'],['po82'],5010663960,['gr2545'],,
608,0,5620508819,,,GR Goods Receipt,20240108 15:57:31.000000,10,['i2318'],['po81'],5010663758,['gr2544'],,
609,0,5620507436,,,GR Goods Receipt,20240108 16:08:49.000000,"10, 20, 30, 40","['i2269', 'i2270', 'i2271', 'i2272']",['po68'],5010664070,['gr2519'],,
610,0,5620499142,,,GR Goods Receipt,20240108 16:14:46.000000,10,['i2111'],['po15'],5010664203,['gr2431'],,
611,4121138353,5620507229,,,GR Goods Receipt,20240108 16:21:11.000000,"20, 30, 40, 50","['i2256', 'i2257', 'i2258', 'i2259']",['po64'],5010664203,['gr2515'],,
612,4121138051,5620505816,,,GR Goods Receipt,20240108 16:25:35.000000,20,['i2221'],['po52'],5010664203,['gr2493'],,
613,4121138354,5620507229,,,GR Goods Receipt,20240108 16:43:46.000000,"20, 30, 40, 50","['i2256', 'i2257', 'i2258', 'i2259']",['po64'],5010664203,['gr2515'],,
614,0,5620501148,,,GR Goods Receipt,20240108 16:43:47.000000,20,['i2126'],['po22'],5010664202,['gr2439'],,
615,4121138355,5620507229,,,GR Goods Receipt,20240108 16:53:37.000000,"20, 30, 40, 50","['i2256', 'i2257', 'i2258', 'i2259']",['po64'],5010664203,['gr2515'],,
616,4121138248,5620507229,,,GR Goods Receipt,20240108 16:54:30.000000,"20, 30, 40, 50","['i2256', 'i2257', 'i2258', 'i2259']",['po64'],5010664203,['gr2515'],,
617,0,5620507732,,,GR Goods Receipt,20240108 17:01:49.000000,"10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110","['i2274', 'i2275', 'i2276', 'i2277', 'i2278', 'i2279', 'i2280', 'i2281', 'i2282', 'i2283', 'i2284']",['po70'],5010664205,['gr2521'],,
618,0,5620507383,,,GR Goods Receipt,20240108 17:06:45.000000,"10, 20, 30","['i2266', 'i2267', 'i2268']",['po67'],5010664331,['gr2518'],,
619,0,5620507624,,,GR Goods Receipt,20240108 17:27:17.000000,10,['i2273'],['po69'],5010664389,['gr2520'],,
620,4121140492,5620508808,,,GR Goods Receipt,20240108 17:28:24.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
621,4121140454,5620508808,,,GR Goods Receipt,20240108 17:32:45.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
622,4121140807,5620508808,,,GR Goods Receipt,20240108 17:33:21.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
623,4121140829,5620508808,,,GR Goods Receipt,20240108 18:02:20.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
624,4121141592,5620508808,,,GR Goods Receipt,20240108 18:16:54.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
625,4121138018,5620507218,,,GR Goods Receipt,20240108 18:34:52.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
626,4121140806,5620508808,,,GR Goods Receipt,20240108 18:46:55.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
627,4121140615,5620508808,,,GR Goods Receipt,20240108 18:47:33.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
628,4121140766,5620508808,,,GR Goods Receipt,20240108 18:51:12.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
629,4121140472,5620508808,,,GR Goods Receipt,20240108 18:51:16.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
630,4121140414,5620508808,,,GR Goods Receipt,20240108 19:41:34.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
631,4121140473,5620508808,,,GR Goods Receipt,20240108 20:19:30.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
632,4121140737,5620508808,,,GR Goods Receipt,20240108 20:27:55.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
633,4121138552,5620507218,,,GR Goods Receipt,20240108 21:46:30.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
634,4121137989,5620507218,,,GR Goods Receipt,20240108 22:30:42.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
635,4121140736,5620508808,,,GR Goods Receipt,20240108 00:41:01.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
636,4121140214,5620508808,,,GR Goods Receipt,20240108 01:30:19.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
637,4121141593,5620508808,,,GR Goods Receipt,20240108 01:44:09.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
638,4121138068,5620507218,,,GR Goods Receipt,20240108 02:24:17.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
639,4121137990,5620507218,,,GR Goods Receipt,20240108 02:25:56.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
640,4121138029,5620507218,,,GR Goods Receipt,20240108 03:17:31.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
641,4121141594,5620508808,,,GR Goods Receipt,20240108 03:21:29.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
642,4121138063,5620507218,,,GR Goods Receipt,20240108 03:28:57.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
643,4121137956,5620507218,,,GR Goods Receipt,20240108 03:41:12.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
644,4121140735,5620508808,,,GR Goods Receipt,20240108 04:04:46.000000,"130, 160, 170","['i2313', 'i2316', 'i2317']",['po80'],5010664654,['gr2531'],,
645,4121137960,5620507218,,,GR Goods Receipt,20240108 04:39:53.000000,10,['i2246'],['po63'],5010664654,['gr2511'],,
646,4121140806,5620508808,,,GR Goods Receipt,20240108 04:41:32.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
647,4121141592,5620508808,,,GR Goods Receipt,20240108 04:49:17.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
648,4121140766,5620508808,,,GR Goods Receipt,20240108 05:01:18.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
649,4121140492,5620508808,,,GR Goods Receipt,20240108 05:19:05.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
650,4121140615,5620508808,,,GR Goods Receipt,20240108 05:24:01.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
651,4121140829,5620508808,,,GR Goods Receipt,20240108 05:59:09.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
652,4121140473,5620508808,,,GR Goods Receipt,20240108 06:04:01.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
653,4121141593,5620508808,,,GR Goods Receipt,20240108 06:04:43.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
654,4121140736,5620508808,,,GR Goods Receipt,20240108 06:10:27.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
655,4121140472,5620508808,,,GR Goods Receipt,20240108 06:15:09.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
656,4121140735,5620508808,,,GR Goods Receipt,20240108 06:16:17.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
657,4121141594,5620508808,,,GR Goods Receipt,20240108 06:18:45.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
658,4121140737,5620508808,,,GR Goods Receipt,20240108 06:53:47.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
659,4121140807,5620508808,,,GR Goods Receipt,20240108 06:56:00.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
660,4121140454,5620508808,,,GR Goods Receipt,20240108 06:59:21.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
661,4121140414,5620508808,,,GR Goods Receipt,20240108 07:05:34.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
662,4121140214,5620508808,,,GR Goods Receipt,20240108 07:31:22.000000,150,['i2315'],['po80'],5010664657,['gr2532'],,
663,0,5620508832,,,GR Goods Receipt,20240108 07:41:47.000000,"10, 20, 30","['i2323', 'i2324', 'i2325']",['po84'],5010664687,['gr2547'],,
664,0,5620507368,,,GR Goods Receipt,20240108 07:50:25.000000,"10, 20, 30, 40","['i2262', 'i2263', 'i2264', 'i2265']",['po66'],5010664860,['gr2517'],,
665,0,5620507359,,,GR Goods Receipt,20240108 07:56:10.000000,"10, 20","['i2260', 'i2261']",['po65'],5010664931,['gr2516'],,
666,4121140806,5620508808,,,GR Goods Receipt,20240108 07:57:45.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
667,4121140454,5620508808,,,GR Goods Receipt,20240108 08:12:04.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
668,4121140492,5620508808,,,GR Goods Receipt,20240108 08:19:13.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
669,4121140829,5620508808,,,GR Goods Receipt,20240108 08:25:09.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
670,4121137989,5620507218,,,GR Goods Receipt,20240108 08:26:48.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
671,4121140615,5620508808,,,GR Goods Receipt,20240108 08:29:00.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
672,4121140736,5620508808,,,GR Goods Receipt,20240108 08:31:50.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
673,4121137956,5620507218,,,GR Goods Receipt,20240108 08:36:32.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
674,4121140414,5620508808,,,GR Goods Receipt,20240108 08:51:24.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
675,4121141592,5620508808,,,GR Goods Receipt,20240108 08:56:38.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
676,4121138029,5620507218,,,GR Goods Receipt,20240108 09:02:20.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
677,4121137960,5620507218,,,GR Goods Receipt,20240108 09:02:37.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
678,4121140735,5620508808,,,GR Goods Receipt,20240108 09:08:26.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
679,4121138063,5620507218,,,GR Goods Receipt,20240108 09:10:58.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
680,4121141593,5620508808,,,GR Goods Receipt,20240108 09:25:22.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
681,4121138552,5620507218,,,GR Goods Receipt,20240108 09:34:56.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
682,4121140214,5620508808,,,GR Goods Receipt,20240108 09:41:06.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
683,4121133705,5620500956,,,GR Goods Receipt,20240108 09:42:57.000000,40,['i2118'],['po18'],5010665077,['gr2434'],,
684,4121133624,5620500956,,,GR Goods Receipt,20240108 09:50:27.000000,40,['i2118'],['po18'],5010665077,['gr2434'],,
685,4121140737,5620508808,,,GR Goods Receipt,20240108 10:08:33.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
686,4121138068,5620507218,,,GR Goods Receipt,20240108 10:10:37.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
687,4121133569,5620500956,,,GR Goods Receipt,20240108 10:26:21.000000,40,['i2118'],['po18'],5010665077,['gr2434'],,
688,4121138018,5620507218,,,GR Goods Receipt,20240108 10:35:50.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
689,4121133240,5620500956,,,GR Goods Receipt,20240108 10:50:12.000000,40,['i2118'],['po18'],5010665077,['gr2434'],,
690,4121140473,5620508808,,,GR Goods Receipt,20240108 10:59:05.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
691,4121140807,5620508808,,,GR Goods Receipt,20240108 11:00:25.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
692,4121140766,5620508808,,,GR Goods Receipt,20240108 11:09:38.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
693,4121134205,5620500956,,,GR Goods Receipt,20240108 11:11:09.000000,40,['i2118'],['po18'],5010665077,['gr2434'],,
694,4121137990,5620507218,,,GR Goods Receipt,20240108 11:23:24.000000,90,['i2254'],['po63'],5010665077,['gr2512'],,
695,4121140472,5620508808,,,GR Goods Receipt,20240108 11:45:00.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
696,4121141594,5620508808,,,GR Goods Receipt,20240108 11:47:08.000000,100,['i2310'],['po80'],5010665077,['gr2533'],,
697,0,5620509950,,,GR Goods Receipt,20240108 11:49:57.000000,10,['i2390'],['po104'],4919163870,['gr2588'],,
698,0,5620498667,,,GR Goods Receipt,20240108 11:51:43.000000,"120, 130","['i2081', 'i2082']",['po2'],4919167494,['gr2414'],,
699,0,6531388941,,,GR Goods Receipt,20240108 12:10:04.000000,10,['i102352'],['po35545'],4919167553,['gr71980'],,
700,0,6531388940,,,GR Goods Receipt,20240108 12:18:03.000000,10,['i102351'],['po35544'],4919167556,['gr71979'],,
701,4121147972,5620531893,,,PR Purchase Request,20240109 12:37:18.000000,10,['i3380'],,0,,,
702,4121147974,5620561968,,,PR Purchase Request,20240109 13:04:50.000000,10,['i4425'],,0,,,
703,4121147973,5620531893,,,PR Purchase Request,20240109 13:11:17.000000,10,['i3380'],,0,,,
704,4121147998,5620531910,,,PR Purchase Request,20240109 13:13:23.000000,10,['i3394'],,0,,,
705,4121147997,5620531910,,,PR Purchase Request,20240109 13:18:20.000000,10,['i3394'],,0,,,
706,21819916,5619934301,,,PR Purchase Request,20240109 13:20:09.000000,30,['i679'],,0,,,
707,4120752829,5620517538,,,PR Purchase Request,20240109 13:22:31.000000,120,['i2633'],,0,,,
708,4121147975,5620542704,,,PR Purchase Request,20240109 13:31:17.000000,10,['i3851'],,0,,,
709,4121135948,5811271217,,,PR Purchase Request,20240109 13:33:59.000000,60,['i75429'],,0,,,
710,4121147518,0,,,PR Cancelled,20240109 13:34:13.000000,10,['i0'],,0,,,
711,4121147639,5620512289,,,PR Purchase Request,20240109 13:35:00.000000,10,['i2476'],,0,,,
712,4121147999,5620561974,,,PR Purchase Request,20240109 13:49:05.000000,10,['i4432'],,0,,,
713,4121147523,0,,,PR Cancelled,20240109 13:49:07.000000,10,['i0'],,0,,,
714,4121147536,0,,,PR Cancelled,20240109 13:57:24.000000,10,['i0'],,0,,,
715,21855365,5620512942,,,PR Purchase Request,20240109 14:08:42.000000,10,['i2492'],,0,,,
716,21855474,5620511167,,,PR Purchase Request,20240109 14:18:28.000000,20,['i2464'],,0,,,
717,4121147539,5620512719,,,PR Purchase Request,20240109 14:21:12.000000,20,['i2488'],,0,,,
718,4121147636,5620512289,,,PR Purchase Request,20240109 14:36:44.000000,10,['i2476'],,0,,,
719,4121147637,5620512289,,,PR Purchase Request,20240109 14:53:57.000000,10,['i2476'],,0,,,
720,4121147638,5620512289,,,PR Purchase Request,20240109 15:02:26.000000,10,['i2476'],,0,,,
721,4121147443,5620512289,,,PR Purchase Request,20240109 15:04:18.000000,10,['i2476'],,0,,,
722,4121145859,5620512095,,,PR Purchase Request,20240109 15:13:13.000000,10,['i2465'],,0,,,
723,4121147442,5620512289,,,PR Purchase Request,20240109 15:20:52.000000,10,['i2476'],,0,,,
724,4121147996,5620531904,,,PR Purchase Request,20240109 15:25:38.000000,10,['i3392'],,0,,,
725,4121146982,5620512267,,,PR Purchase Request,20240109 15:35:39.000000,10,['i2467'],,0,,,
726,4121146927,5620512267,,,PR Purchase Request,20240109 15:58:34.000000,10,['i2467'],,0,,,
727,4121146992,5620512267,,,PR Purchase Request,20240109 16:03:36.000000,10,['i2467'],,0,,,
728,4121146993,5620512267,,,PR Purchase Request,20240109 16:04:28.000000,10,['i2467'],,0,,,
729,4121147036,5620517346,,,PR Purchase Request,20240109 16:09:53.000000,10,['i2576'],,0,,,
730,4121146773,5620512940,,,PR Purchase Request,20240109 16:42:05.000000,10,['i2491'],,0,,,
731,4121146590,5620512267,,,PR Purchase Request,20240109 16:57:26.000000,10,['i2467'],,0,,,
732,4121146976,5620512267,,,PR Purchase Request,20240109 17:05:45.000000,10,['i2467'],,0,,,
733,4121146544,5620510954,,,PR Purchase Request,20240109 17:31:19.000000,10,['i2446'],,0,,,
734,4121147154,5620517540,,,PR Purchase Request,20240109 17:39:16.000000,20,['i2635'],,0,,,
735,4121147155,5620517542,,,PR Purchase Request,20240109 17:45:41.000000,10,['i2636'],,0,,,
736,4121146481,5620510934,,,PR Purchase Request,20240109 18:01:20.000000,10,['i2445'],,0,,,
737,4121147306,5620517568,,,PR Purchase Request,20240109 18:19:27.000000,10,['i2642'],,0,,,
738,4121146582,5620510966,,,PR Purchase Request,20240109 18:31:23.000000,10,['i2447'],,0,,,
739,4121146279,5620517566,,,PR Purchase Request,20240109 18:37:42.000000,10,['i2641'],,0,,,
740,4121147315,5811271218,,,PR Purchase Request,20240109 18:38:49.000000,10,['i75430'],,0,,,
741,4121144924,5620521949,,,PR Purchase Request,20240109 18:55:28.000000,10,['i2981'],,0,,,
742,4121145860,5620512095,,,PR Purchase Request,20240109 19:07:19.000000,10,['i2465'],,0,,,
743,4121144921,5620510647,,,PR Purchase Request,20240109 19:19:47.000000,10,['i2420'],,0,,,
